,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
4252,261.0404733839786,202.41547384977238,216.44113572537555,238.4992052034928,247.54344313847125,188.38154107440235,177.2177816413318,212.77322773368815,248.01817410289138,217.70246097836593
4254,175.3396857859339,206.29715506017493,214.8080285644698,192.60443061119426,195.98012417666678,184.04885589396568,259.3254766680902,213.43264889401982,216.39236509620733,189.6240607824634
4257,568.8694511568242,603.554090641861,578.555430203544,575.1248949955402,602.8561985132043,538.7874550422173,527.6803919388298,578.4222611376036,584.6285198081027,573.4254364332122
4259,425.3159437032066,468.54732464103057,459.1208598359701,399.89902965883556,452.7101356359193,406.64055703889915,439.19189363286586,464.2324968735014,439.9678792412514,455.70484642268843
4262,176.74615385373554,183.0070677977596,153.9475683680488,177.2421629652366,181.06429819346283,165.00309395496288,154.2228113332514,160.12943843387583,178.0822368357446,203.0941041196869
4267,171.30781065823595,174.58097931664184,199.34794744122868,170.2331283517684,176.12528296723633,177.0082424757561,166.0212777740466,189.25387301519163,196.5389392528946,156.3283902798898
4270,506.1409753328723,475.4586106985766,481.22224341356133,522.0290574441991,488.8637270918971,456.5567008885132,406.68591466332805,474.2337178051986,481.9693479851441,461.5861329502086
4271,224.37853908328336,232.71152232120696,234.29644068461172,188.5718353541304,225.21909431592755,189.46471236951152,244.15601981563924,235.1935471849652,204.91927980987083,211.34687715023938
4272,368.02581107475436,347.55248105823875,405.9904402011697,387.5132013692822,386.3297709954354,371.88881132081343,389.59017757564527,370.924402686569,364.7443461464887,357.8098835775147
4278,520.0181269351816,454.5354022229921,510.07380325622955,472.00567342204937,504.56979551129734,435.07380353551474,536.9506155708831,528.0864458989523,456.6287943961922,418.23535967477795
4279,231.12958580873106,244.5459162553611,261.4060195556472,233.98653908249273,258.4092766361695,238.56847774779368,286.1730074466343,244.09573284944287,264.2800254217857,268.54713160337866
4280,802.3431504118912,764.407172994884,812.9607446988829,752.1750296152023,775.7217314311312,702.075527779924,769.9101315192371,816.6931070707834,774.3833738482072,769.5947999640448
4281,76.88692103982129,100.35566056162709,96.46219630416635,96.20620113280991,111.81930472176754,138.64592577397318,123.7635051136475,113.86005368393643,114.63108690435325,105.00942235427064
4282,333.9892838339554,386.55864346521076,366.03375166434233,364.4697999003457,367.0676116131521,359.7933985254278,399.2215787518046,373.01256969428596,365.64223977759326,389.7775216383902
4284,770.369443003868,661.21125788906,728.692415196146,737.388847005968,691.4621316717074,608.3812107529812,687.5616514630748,172.76834400689967,176.1866836145238,221.49683938321763
4287,265.7287002766506,274.08456351500985,289.3865889124991,265.57520192949323,275.3994890143886,278.10423001927825,295.2024460492837,282.1223530952363,291.0173024369003,268.16769376289346
4289,144.95997552141915,147.69323629824365,152.31446120714304,153.6226764595767,135.82291872122823,144.42283934788873,161.6871472447749,136.2803731352135,146.15712995202568,160.31248760498406
4290,573.745207125203,536.524083398812,639.0892689677839,599.7045232290725,607.7952137394308,561.7145807886947,685.876156257247,669.8619953702631,590.8140092668233,548.8568362617975
4291,583.7780126755212,533.3998034001953,562.0066109730325,554.0017769823485,556.5282356911999,478.03959824151167,616.1688902447937,565.3437414576921,555.3970938176976,537.663419967485
4295,186.96648847976056,204.40365203071028,256.50669807292996,209.98299588568386,208.62400315580655,239.38085621912555,320.605266651404,250.14042681914992,219.48510982556758,205.08615278223405
4296,876.0420771646955,909.6388553548236,838.1105949768314,934.2179012198008,951.6494537893184,966.910909434115,714.5295747563209,898.5712344786335,937.3011849141852,984.6411960590145
4305,210.31385840526727,201.9420980924062,239.08688835660195,232.83436900904593,219.58861695802938,228.63940754262634,288.94203528478016,227.6102038411509,207.31366282614977,238.3818232848077
4309,69.94834523866668,62.201574517914146,53.892536309889785,73.1627996638734,65.59012220428768,50.90905087013077,43.58209032212101,55.171570414417076,68.63897979999568,74.84411403569968
4310,394.9362334386918,363.8366071116348,356.3439825096349,407.5801634818144,413.6919153487301,382.1789386243505,346.8508348564382,367.73720041163256,393.1776444648009,429.9979327298182
4311,435.44251379137813,510.2043912892531,394.9941853177377,421.98228939989974,428.90408224550765,398.2459795018031,330.1162753128613,402.5766183824895,431.5875386842752,458.6454896864485
4313,224.7535972346971,212.07233930004213,237.67152881715032,228.32170288804588,239.44345816745982,232.24997852632356,268.47530778544154,256.6247348957448,226.8677907924276,237.24350976335217
4314,254.6644848099447,275.4100156356351,302.6691938211992,252.13321773928027,266.70682221622997,262.3982462401953,320.244089107298,281.3530284081827,254.50296143864676,253.55933690421446
4315,205.15680882332805,247.4808459510313,236.69166452060685,212.09530768700307,219.6873972625539,239.11006339534825,234.76540366888386,221.01599223783413,244.6261314964962,243.1247962908723
4319,496.85828608538174,471.4822543367008,522.7031653005674,467.6850356466238,486.59178008783294,451.95322288429924,489.27517974889435,504.6769947071777,442.66156013456515,494.0280683116905
4326,525.2689410549743,427.5529840531207,448.66897400617336,452.2267538278789,431.768711076719,380.55418168168677,457.1303783234626,459.61654875117966,436.7753685528795,451.0567328767451
4331,381.43413998779636,389.3042228579345,385.0866685415761,369.84659357643085,386.92245282258256,299.0455417247221,341.55356420955053,359.4944359074866,327.8309413121887,373.3668350374067
4332,106.61027953936197,93.34969935260783,116.05948223503536,102.35110819119296,98.97786513357869,97.03409518686273,87.04378812954002,107.5955526607855,91.88444824970351,116.67713594918959
4334,285.0441950744594,286.771033812423,309.8548653291845,278.82515777413164,293.377504437853,296.518142036134,286.41379247603834,309.5982347757229,296.8037280595743,291.692839872974
4341,20.721962865610372,16.284126053396093,25.367597899402668,19.490877075808793,21.929227604445575,21.392633078406014,16.73455954357685,18.79350306945283,21.250149269475408,20.110205545713978
4343,308.20403592425924,297.56400108037167,308.766127221914,307.2453529191534,324.69086097212886,292.72704250325194,329.7550977687553,330.0402907460049,314.2627708866081,317.1151751854803
4345,24.472544379747998,30.20137331996136,21.66588833468296,25.82781247976633,24.793856435656938,26.35716818098969,26.245568205034196,22.310415924555112,23.34523440871946,21.627956907654657
4351,138.3964578716783,139.74052357449204,148.5038778316963,141.81293320674672,144.81192643296043,137.4724902042716,155.9083065390793,166.1741324035829,142.16649159156083,137.4513577157526
4358,332.30152215259346,332.3097816710482,315.8429249191723,317.0387985434514,304.3421182400758,294.622592269693,344.2021995329943,345.9763021206872,321.8449837714914,319.9609589891191
4362,213.4080881544308,232.90087262415344,234.29644068461172,209.0228541578115,210.99473046439527,212.84315948895102,231.2740207425261,203.1017173821569,235.14836539039217,215.52069339557622
4364,184.90366864698484,178.55733567851763,165.9236875480243,183.57909836919413,189.7569649916214,170.59947897969354,148.6847556569598,151.11734924267626,172.8944069671403,181.84558505251744
4366,465.2596368287722,496.47649432563435,540.1229750168955,497.16138669230503,522.3502503257126,507.8268088570137,531.4125598945915,539.7362197314786,559.8865619732206,532.446149660814
4368,406.37550705681156,441.2808810167395,452.6973050030742,407.19610679066545,409.1480213406017,362.5915910377931,401.14785898703644,458.4076099572383,447.84939000316945,444.2268517480121
4371,94.42088961841469,94.95917692765279,95.70007962907701,103.7913207830015,93.14982716663144,110.12241500276515,99.32382462914318,95.72597177481528,97.27181003633109,91.91881685753229
4374,183.68472965489013,184.14316961543838,216.87663096828373,198.9413660151518,208.92034406938015,209.05205995606892,191.42409837616685,216.61985116895627,205.11881172789407,189.7189202425847
4377,418.0023097506382,465.9910955512533,431.24916428984534,475.36616946960265,462.0942645657496,511.7081726644882,437.5063984270379,415.984848642567,446.7519644540417,506.64437650782247
4381,126.39459702643794,119.38536600774694,135.54789435517733,124.24233958668265,147.57777495964726,132.59821937628033,176.61581906782186,137.81902250932075,132.48919356743355,132.8032441698093
4382,122.92530912586062,176.94785810347267,202.28754033085903,162.16793783764064,155.97410084423228,229.36152173936577,170.83697836212627,172.108922846568,181.57404540115138,163.15827140862285
4385,230.19194043019667,224.38010899156245,267.17633152418085,243.01187132449286,250.4080719696826,271.33440942484594,285.5710448731244,276.07765912552924,289.4210470927144,248.91122335827112
4386,309.7042685299143,343.4814495448897,333.3716084462273,339.79415749402614,320.6408684866232,393.6425014975892,343.8410219888884,342.0197751586971,311.86838787032923,300.79934804461806
4390,102.57840441166402,102.24916359109174,119.76119179975508,108.40000107678881,102.13883487836364,105.5189369985512,98.11989948212326,114.84918542443395,114.8306188223765,116.96171432955346
4393,827.0969884051996,868.739189918387,729.6722794926897,814.2001852357564,803.7753379160977,785.5699817779222,725.9668636530101,720.8572317692461,796.9304805848335,860.3753033001216
4395,99.39041012464703,90.50944480841083,103.64786781215167,94.76598854100138,103.22541822813346,92.52088145724122,102.93560007020292,96.93491056875669,93.08163975784298,95.23889796177752
4396,261.2280024596855,276.45144230184064,306.588651007373,270.47192474164217,278.1653375410755,264.83538165419094,301.4628568137873,295.090969248426,296.2051323055046,270.6340397260471
4398,504.7345072650707,484.83145069442674,603.8141542922197,450.7865412360703,488.1722649602254,465.2220712493865,674.4388673605577,505.77602997439715,514.1937527458979,470.59778166173135
4403,211.2515037838017,204.40365203071028,226.3486525015371,203.83808882730082,215.63740477704818,185.13202718907485,233.07990846305597,201.2333574278838,185.26538588458135,210.39828254902645
4404,695.0765191075551,643.9803803209315,709.7483721296394,650.7840631518817,660.3463357464806,550.0704893662711,681.4216332132731,665.2460472479413,660.74994653397,644.2854531438177
4405,161.74382779718502,175.24370537695447,202.28754033085903,188.0917644901942,170.98870713196078,189.19391954573422,196.84176153775647,189.69348712207943,190.0541519171392,186.39883913833947
4406,939.7081983671817,1003.4619304647977,957.4362915336783,982.51303013178,1024.3517579193722,871.6820997391009,982.7640975123584,1008.6945682540237,1000.2535050505185,970.507136500942
4409,166.90087737912427,164.92411386637204,202.72303557376722,168.6008874143854,175.03869961746648,167.5304936435509,235.3673662423938,214.7514912146832,179.97779005696543,165.43489845153385
4410,300.1402856688634,302.20308350256005,322.4842273735223,300.2363183056852,316.88721691469107,296.3376134869492,358.6493012972333,317.621192226425,293.91051524823735,289.89051013066944
4411,295.92088146545854,322.17954046341225,327.05692742405836,302.25261593421715,313.33112595180796,347.3369286316724,348.0547600034581,328.8313519520635,302.5901536822484,325.6525265963966
4412,498.63981230459706,428.02635981048684,473.4922028519407,449.15430029868736,469.79912831866295,423.6102406622761,465.43746183790006,467.7494097286038,447.64985808514626,474.7715979070682
4413,2140.9256928076093,2014.7818985018735,1572.464448330784,2043.949710294668,1945.5768779151354,1852.4937074604502,1342.015361383102,1664.5988157305997,1810.153560306863,1975.448257025913
4416,317.5804897096033,317.06708228385764,347.4163300300168,332.88113705334524,340.7920506096272,305.45430522078465,345.2857321653123,321.4678156616931,329.02813282032815,324.9885103755476
4420,339.8964497187222,336.1914628814508,328.03679172060185,327.1202866861111,312.63966382013626,305.9056265937468,334.089228298027,343.00890689919464,315.1606645177127,345.0038564611403
4426,308.01650684855235,300.8776313819348,316.49616778353453,306.66926788242995,313.4299062563325,263.93273890826663,308.32523015180084,315.3132181652641,292.0149620270165,319.8660995289978
4428,110.36086105349959,105.18409328676196,108.32944167341482,109.84021366859734,115.57295629369966,117.07276414638228,117.8642718932499,104.95786801945877,113.13459751917894,105.95801695548356
4429,77.26197919123506,68.63948481809399,85.90143666364251,69.51426109795845,77.83887996532934,67.06635602217582,108.71444077589852,83.96629441556703,73.8268096686,73.51608159400158
4430,127.33224240497235,115.78771025176408,136.31001103026668,127.12276477029971,125.64854735520169,116.44091422423529,150.0090733186817,134.74172376110624,122.11353383022488,123.22243869755877
4434,176.9336829294424,194.46276112602078,186.5008377754368,181.2747582223005,189.46062407804783,170.689743254286,187.21036036159714,173.7574757473972,182.77123690929082,187.1577148193098
4438,6.000930422620199,11.361018176787972,8.927652479618105,6.913020440680951,6.519500098618955,8.936163184650615,10.955718837881246,12.41909851957994,8.57987247499946,6.640162208490464
4443,663.1965762373853,735.4365766440746,694.1794171956712,724.0428769885424,740.7535036294477,767.8781839578058,702.9718933449296,712.2847566849345,759.618011914487,746.259372774207
